Local Time,UTC Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,Wind Speed
2024-11-23 16:00:00,2024-11-23T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,83,481.0,9.7,126.0,25.8,25.8,19.2,33,0.0,1015.8,47,25.6,2.9
2024-11-23 17:00:00,2024-11-23T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,84,894.0,21.7,106.0,33.3,33.3,25.4,14,0.0,1016.3,52,24.6,2.5
2024-11-23 18:00:00,2024-11-23T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,84,1446.0,38.1,78.0,49.7,49.7,35.0,1,0.0,1016.8,57,23.4,2.2
2024-11-23 19:00:00,2024-11-23T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,84,1741.0,69.2,39.0,68.5,68.5,43.0,6,0.0,1017.5,62,22.4,1.2
2024-11-23 20:00:00,2024-11-23T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,84,1520.0,68.1,39.0,78.5,78.5,43.3,7,0.0,1018.3,63,21.8,1.3
2024-11-23 21:00:00,2024-11-23T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,86,1042.0,66.2,40.0,75.9,75.9,43.4,2,0.0,1018.9,71,21.2,3.2
2024-11-23 22:00:00,2024-11-23T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,88,678.0,61.7,43.0,59.6,59.6,41.7,1,0.0,1018.7,77,20.5,3.1
2024-11-23 23:00:00,2024-11-23T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,90,589.0,51.9,50.0,46.7,46.7,36.2,2,0.0,1018.4,80,20.1,2.6
2024-11-24 00:00:00,2024-11-23T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,92,615.0,39.5,58.0,39.7,39.6,28.8,10,0.0,1018.4,84,19.4,1.2
2024-11-24 01:00:00,2024-11-23T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,93,648.0,30.3,64.0,37.6,37.5,23.6,13,0.0,1018.2,87,19.0,1.0
2024-11-24 02:00:00,2024-11-23T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,94,617.0,27.1,65.0,38.3,38.2,22.4,10,0.0,1017.8,88,18.8,0.6
2024-11-24 03:00:00,2024-11-23T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,96,593.0,27.1,63.0,41.6,41.4,23.4,4,0.0,1017.5,90,18.2,1.1
2024-11-24 04:00:00,2024-11-23T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,98,679.0,28.3,61.0,43.9,43.8,25.3,5,0.0,1017.6,90,18.0,1.2
2024-11-24 05:00:00,2024-11-23T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,100,1027.0,31.5,58.0,45.6,45.5,28.6,2,0.0,1017.9,91,17.7,1.3
2024-11-24 06:00:00,2024-11-23T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,103,1486.0,35.9,54.0,49.8,49.6,32.7,0,0.0,1018.3,92,17.5,1.5
2024-11-24 07:00:00,2024-11-24T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,106,1705.0,41.2,43.0,54.6,54.5,34.5,0,0.0,1018.5,86,18.4,2.0
2024-11-24 08:00:00,2024-11-24T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,1449.0,34.6,56.0,42.5,42.4,32.1,2,0.0,1019.5,73,21.2,1.4
2024-11-24 09:00:00,2024-11-24T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,112,954.0,25.5,73.0,33.4,33.3,28.8,4,0.0,1020.1,63,23.5,1.3
2024-11-24 10:00:00,2024-11-24T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,114,574.0,18.2,88.0,28.9,28.6,25.2,71,0.0,1019.9,58,25.2,1.3
2024-11-24 11:00:00,2024-11-24T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,116,460.0,14.3,98.0,25.7,25.4,21.3,100,0.0,1018.7,56,26.0,1.8
2024-11-24 12:00:00,2024-11-24T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,116,463.0,12.2,106.0,23.7,23.4,17.2,100,0.0,1017.4,58,25.6,2.1
2024-11-24 13:00:00,2024-11-24T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,117,486.0,11.5,110.0,24.3,23.9,14.4,100,0.0,1016.2,58,25.8,2.1
2024-11-24 14:00:00,2024-11-24T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,117,503.0,11.6,110.0,25.6,25.3,13.3,100,0.0,1015.5,59,25.6,2.2
2024-11-24 15:00:00,2024-11-24T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,117,542.0,13.1,106.0,27.1,26.8,13.6,100,0.0,1015.1,61,25.5,2.1
2024-11-24 16:00:00,2024-11-24T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,117,585.0,17.8,97.0,30.6,30.3,15.6,100,0.0,1015.2,61,25.5,1.9
2024-11-24 17:00:00,2024-11-24T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,641.0,29.0,79.0,37.1,36.8,20.7,100,0.0,1015.6,67,24.6,2.4
2024-11-24 18:00:00,2024-11-24T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,703.0,43.3,56.0,52.2,51.8,27.5,100,0.0,1016.0,73,23.8,2.4
2024-11-24 19:00:00,2024-11-24T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,732.0,56.0,31.0,59.3,58.9,33.1,66,0.0,1016.6,76,23.5,2.3
2024-11-24 20:00:00,2024-11-24T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,117,694.0,56.3,30.0,61.5,61.2,35.0,68,0.1,1017.4,82,23.0,1.5
2024-11-24 21:00:00,2024-11-24T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,115,624.0,56.6,28.0,63.1,62.9,37.6,4,0.0,1017.4,85,22.5,2.2
2024-11-24 22:00:00,2024-11-24T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,114,584.0,56.7,27.0,66.1,65.9,39.3,2,0.0,1017.5,86,21.5,2.2
2024-11-24 23:00:00,2024-11-24T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,115,611.0,56.3,26.0,69.6,69.2,38.9,2,0.0,1017.0,87,20.6,1.5
2024-11-25 00:00:00,2024-11-24T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,117,669.0,55.6,25.0,72.2,71.9,37.7,13,0.0,1016.8,89,20.0,0.7
2024-11-25 01:00:00,2024-11-24T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,120,708.0,54.8,24.0,76.1,75.7,37.4,99,0.0,1017.0,91,19.8,0.6
2024-11-25 02:00:00,2024-11-24T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,124,683.0,53.7,24.0,77.3,76.8,39.1,92,0.0,1016.6,92,20.0,0.4
2024-11-25 03:00:00,2024-11-24T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,128,640.0,52.6,25.0,78.5,78.0,41.8,48,0.0,1016.4,93,19.5,0.2
2024-11-25 04:00:00,2024-11-24T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,132,671.0,52.3,25.0,77.3,76.8,44.6,100,0.0,1016.2,95,19.1,0.9
2024-11-25 05:00:00,2024-11-24T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,136,886.0,54.8,20.0,78.0,77.5,48.1,100,0.0,1016.5,88,20.1,1.2
2024-11-25 06:00:00,2024-11-24T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,139,1176.0,58.2,14.0,83.4,82.9,51.8,100,0.0,1016.9,86,20.3,1.6
2024-11-25 07:00:00,2024-11-25T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,143,1302.0,56.4,20.0,91.0,90.6,52.3,100,0.0,1017.6,85,20.6,1.6
2024-11-25 08:00:00,2024-11-25T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,146,1102.0,48.0,41.0,70.5,70.1,48.5,35,0.0,1018.5,75,22.8,1.5
2024-11-25 09:00:00,2024-11-25T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,149,739.0,36.3,71.0,56.2,55.8,43.0,28,0.0,1019.0,68,24.8,1.5
2024-11-25 10:00:00,2024-11-25T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,150,461.0,26.2,96.0,49.8,49.2,37.0,56,0.0,1018.6,65,26.2,1.2
2024-11-25 11:00:00,2024-11-25T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,376.0,19.3,113.0,38.5,38.0,30.1,71,0.0,1017.4,60,27.4,0.8
2024-11-25 12:00:00,2024-11-25T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,376.0,14.0,125.0,33.1,32.5,22.7,53,0.0,1016.2,56,28.2,1.0
2024-11-25 13:00:00,2024-11-25T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,389.0,10.9,133.0,31.4,30.7,17.5,95,0.0,1015.1,53,28.8,0.6
2024-11-25 14:00:00,2024-11-25T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,387.0,9.4,138.0,31.7,31.1,15.7,40,0.1,1014.2,55,28.5,0.8
2024-11-25 15:00:00,2024-11-25T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,398.0,10.0,138.0,34.2,33.6,16.2,34,0.1,1014.0,53,29.0,1.1
2024-11-25 16:00:00,2024-11-25T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,433.0,14.6,130.0,34.7,34.1,18.2,41,0.1,1014.1,56,28.2,2.7
2024-11-25 17:00:00,2024-11-25T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,509.0,26.9,107.0,39.3,38.8,22.6,68,0.1,1014.9,71,25.9,3.0
2024-11-25 18:00:00,2024-11-25T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,610.0,43.2,75.0,57.0,56.6,28.4,21,0.0,1015.9,77,25.0,2.2
2024-11-25 19:00:00,2024-11-25T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,696.0,36.7,61.0,37.4,36.9,24.2,23,0.0,1016.7,81,24.2,2.0
2024-11-25 20:00:00,2024-11-25T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,769.0,39.5,51.0,34.0,33.5,25.6,12,0.0,1017.7,87,23.5,2.0
2024-11-25 21:00:00,2024-11-25T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,827.0,42.8,37.0,34.1,33.6,27.5,23,0.0,1018.0,90,23.0,2.0
2024-11-25 22:00:00,2024-11-25T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,150,823.0,41.7,31.0,37.6,37.1,27.6,28,0.0,1018.4,92,22.5,1.4
2024-11-25 23:00:00,2024-11-25T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,148,702.0,31.8,40.0,34.9,34.5,24.3,100,0.1,1018.7,93,22.0,3.8
2024-11-26 00:00:00,2024-11-25T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,144,519.0,17.4,57.0,24.2,23.9,19.3,100,0.1,1018.5,87,21.9,4.5
2024-11-26 01:00:00,2024-11-25T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,139,399.0,7.1,68.0,12.5,12.4,15.7,100,0.1,1018.3,86,21.5,4.6
2024-11-26 02:00:00,2024-11-25T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,133,403.0,4.8,66.0,8.8,8.7,14.8,100,0.1,1018.3,79,21.0,5.6
2024-11-26 03:00:00,2024-11-25T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,126,470.0,6.4,57.0,7.5,7.5,15.3,100,0.1,1018.3,72,20.1,5.8
2024-11-26 04:00:00,2024-11-25T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,534.0,8.5,50.0,7.2,7.1,16.0,100,0.2,1018.9,68,19.8,5.7
2024-11-26 05:00:00,2024-11-25T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,111,579.0,10.2,45.0,6.8,6.7,16.8,100,0.0,1019.3,62,19.6,5.5
2024-11-26 06:00:00,2024-11-25T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,104,622.0,12.4,41.0,7.2,7.2,17.9,100,0.0,1020.2,61,19.2,4.9
2024-11-26 07:00:00,2024-11-26T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,96,647.0,13.6,38.0,12.1,12.1,19.4,100,0.0,1021.1,63,19.1,4.1
2024-11-26 08:00:00,2024-11-26T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,89,643.0,13.1,41.0,12.7,12.7,19.7,100,0.0,1021.0,62,20.7,5.1
2024-11-26 09:00:00,2024-11-26T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,84,622.0,12.3,44.0,13.1,13.1,20.0,100,0.0,1021.8,62,20.8,4.2
2024-11-26 10:00:00,2024-11-26T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,80,603.0,11.6,50.0,13.5,13.4,20.3,100,0.0,1021.6,62,20.9,3.9
2024-11-26 11:00:00,2024-11-26T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,77,591.0,10.7,59.0,13.2,13.1,20.4,100,0.0,1020.8,58,21.6,4.1
2024-11-26 12:00:00,2024-11-26T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,75,581.0,9.8,69.0,13.1,13.1,20.5,100,0.0,1019.9,56,21.5,3.8
2024-11-26 13:00:00,2024-11-26T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,73,583.0,9.5,78.0,13.6,13.5,20.7,100,0.0,1018.6,57,20.9,3.9
2024-11-26 14:00:00,2024-11-26T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,72,598.0,9.7,84.0,14.3,14.3,21.1,100,0.0,1017.9,57,20.9,3.7
2024-11-26 15:00:00,2024-11-26T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,70,623.0,10.4,88.0,15.1,15.0,21.7,100,0.0,1017.6,57,21.0,3.6
2024-11-26 16:00:00,2024-11-26T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,69,662.0,12.2,88.0,16.0,16.0,22.7,100,0.0,1017.4,58,20.6,3.3
2024-11-26 17:00:00,2024-11-26T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,67,727.0,16.2,80.0,18.7,18.7,24.5,82,0.0,1017.7,60,20.2,2.8
2024-11-26 18:00:00,2024-11-26T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,65,805.0,21.3,69.0,21.5,21.5,26.6,68,0.0,1018.3,62,19.9,2.6
2024-11-26 19:00:00,2024-11-26T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,62,860.0,27.1,52.0,34.8,34.6,29.7,91,0.0,1019.0,61,20.1,2.6
2024-11-26 20:00:00,2024-11-26T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,62,881.0,25.2,52.0,32.7,32.6,29.0,100,0.0,1019.6,73,18.9,2.5
2024-11-26 21:00:00,2024-11-26T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,62,878.0,22.6,51.0,28.7,28.6,27.9,100,0.0,1019.8,74,18.8,1.7
2024-11-26 22:00:00,2024-11-26T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,61,851.0,20.2,50.0,27.4,27.3,26.3,99,0.0,1019.9,80,18.0,1.4
2024-11-26 23:00:00,2024-11-26T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,61,782.0,18.4,49.0,26.7,26.7,23.8,100,0.0,1020.1,78,18.2,2.4
2024-11-27 00:00:00,2024-11-26T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,60,687.0,16.8,47.0,24.5,24.4,20.9,100,0.0,1020.2,76,18.1,2.3
2024-11-27 01:00:00,2024-11-26T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,60,616.0,15.4,46.0,21.9,21.9,18.7,100,0.0,1020.1,75,18.0,1.9
2024-11-27 02:00:00,2024-11-26T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,61,584.0,13.9,46.0,20.3,20.2,17.6,100,0.0,1019.9,74,18.0,1.8
2024-11-27 03:00:00,2024-11-26T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,62,576.0,12.6,47.0,19.4,19.3,17.3,100,0.0,1019.7,74,17.7,2.1
2024-11-27 04:00:00,2024-11-26T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,63,591.0,12.2,48.0,18.7,18.6,17.4,100,0.0,1019.8,70,17.9,2.4
2024-11-27 05:00:00,2024-11-26T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,64,650.0,13.8,47.0,18.2,18.0,18.3,100,0.0,1020.1,66,18.1,2.8
2024-11-27 06:00:00,2024-11-26T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,65,733.0,16.3,46.0,18.7,18.6,19.6,100,0.0,1020.7,62,18.2,3.2
2024-11-27 07:00:00,2024-11-27T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,66,772.0,17.0,47.0,19.1,19.0,21.6,100,0.0,1021.5,58,18.5,3.5
2024-11-27 08:00:00,2024-11-27T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,67,732.0,15.4,51.0,19.0,18.9,21.7,100,0.0,1022.4,56,19.8,3.5
2024-11-27 09:00:00,2024-11-27T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,67,649.0,13.1,57.0,17.2,17.1,21.7,100,0.0,1023.2,54,20.0,3.5
2024-11-27 10:00:00,2024-11-27T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,67,565.0,11.2,62.0,15.7,15.5,21.3,100,0.0,1023.3,51,20.4,3.2
2024-11-27 11:00:00,2024-11-27T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,68,480.0,9.9,66.0,14.9,14.6,20.2,93,0.0,1022.7,48,21.2,3.2
2024-11-27 12:00:00,2024-11-27T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,68,394.0,9.0,69.0,15.5,15.2,18.6,98,0.0,1021.7,41,23.0,3.4
2024-11-27 13:00:00,2024-11-27T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,68,343.0,8.5,71.0,17.1,16.6,17.3,100,0.0,1020.6,38,23.8,3.4
2024-11-27 14:00:00,2024-11-27T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,68,353.0,8.2,73.0,19.7,19.2,16.3,100,0.0,1019.6,38,23.7,3.5
2024-11-27 15:00:00,2024-11-27T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,69,398.0,8.4,74.0,22.8,22.2,15.6,100,0.0,1019.2,45,22.2,4.6
2024-11-27 16:00:00,2024-11-27T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,69,440.0,9.7,73.0,25.7,25.1,15.6,100,0.0,1019.5,54,20.4,5.0
2024-11-27 17:00:00,2024-11-27T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,70,470.0,13.1,67.0,29.2,28.7,16.8,99,0.0,1020.0,55,20.0,4.5
2024-11-27 18:00:00,2024-11-27T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,71,498.0,17.8,59.0,33.2,32.7,18.7,100,0.0,1020.4,55,19.7,4.1
2024-11-27 19:00:00,2024-11-27T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,72,512.0,17.6,57.0,39.2,38.5,20.6,92,0.0,1021.5,57,19.2,3.8
2024-11-27 20:00:00,2024-11-27T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,72,506.0,17.1,56.0,40.3,39.7,20.1,100,0.0,1022.8,57,19.7,4.0
2024-11-27 21:00:00,2024-11-27T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,73,488.0,16.4,54.0,40.7,40.2,19.4,100,0.0,1022.9,55,19.4,3.7
2024-11-27 22:00:00,2024-11-27T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,74,468.0,15.7,53.0,41.1,40.5,18.5,100,0.0,1023.2,54,19.1,3.4
2024-11-27 23:00:00,2024-11-27T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,75,449.0,15.3,51.0,40.6,40.0,17.3,100,0.0,1023.2,54,18.7,3.2
2024-11-28 00:00:00,2024-11-27T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,76,429.0,15.0,50.0,39.5,38.9,15.8,100,0.0,1023.0,52,18.5,3.4
2024-11-28 01:00:00,2024-11-27T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,78,414.0,14.4,49.0,37.8,37.3,14.5,100,0.0,1022.8,52,18.4,3.6
2024-11-28 02:00:00,2024-11-27T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,79,389.0,13.0,50.0,35.3,34.8,13.2,100,0.0,1022.6,52,18.1,3.4
2024-11-28 03:00:00,2024-11-27T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,80,369.0,11.4,53.0,32.1,31.7,11.9,100,0.0,1022.6,53,17.9,3.4
2024-11-28 04:00:00,2024-11-27T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,81,401.0,10.8,54.0,28.6,28.2,11.4,99,0.0,1022.8,55,17.4,3.3
2024-11-28 05:00:00,2024-11-27T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,82,553.0,12.5,52.0,25.8,25.4,12.1,97,0.0,1023.0,59,16.9,2.9
2024-11-28 06:00:00,2024-11-27T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,83,757.0,15.1,50.0,24.7,24.3,13.4,83,0.0,1023.7,62,16.4,2.6
2024-11-28 07:00:00,2024-11-28T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,83,858.0,12.8,61.0,20.1,19.8,13.7,62,0.0,1024.6,62,16.7,2.9
2024-11-28 08:00:00,2024-11-28T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,83,753.0,11.1,66.0,18.7,18.4,14.0,88,0.0,1026.2,56,18.6,3.1
2024-11-28 09:00:00,2024-11-28T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,83,546.0,8.7,74.0,16.8,16.5,14.3,77,0.0,1026.9,42,20.1,4.0
2024-11-28 10:00:00,2024-11-28T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,83,388.0,6.9,81.0,15.5,15.3,14.6,38,0.0,1026.8,41,21.2,3.5
2024-11-28 11:00:00,2024-11-28T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,83,345.0,6.1,87.0,14.9,14.6,14.7,23,0.0,1025.5,38,22.5,3.5
2024-11-28 12:00:00,2024-11-28T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,83,351.0,5.9,93.0,14.8,14.6,14.8,64,0.0,1024.0,36,23.5,3.5
2024-11-28 13:00:00,2024-11-28T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,83,368.0,6.1,97.0,15.0,14.8,14.9,7,0.0,1022.6,35,24.0,3.4
2024-11-28 14:00:00,2024-11-28T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,83,376.0,6.0,100.0,15.1,14.9,14.6,95,0.0,1021.4,35,24.1,3.6
2024-11-28 15:00:00,2024-11-28T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,83,394.0,6.3,101.0,15.0,14.8,14.3,98,0.0,1020.7,35,24.0,3.6
2024-11-28 16:00:00,2024-11-28T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,82,439.0,8.8,97.0,15.4,15.2,15.1,3,0.0,1020.7,35,23.5,3.7
2024-11-28 17:00:00,2024-11-28T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,81,542.0,15.3,85.0,18.6,18.5,17.6,1,0.0,1021.3,42,21.8,2.7
2024-11-28 18:00:00,2024-11-28T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,80,672.0,24.1,69.0,24.1,24.0,21.1,1,0.0,1022.1,49,20.1,2.4
2024-11-28 19:00:00,2024-11-28T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,80,749.0,26.5,58.0,31.0,30.7,22.6,4,0.0,1022.9,53,19.2,2.2
2024-11-28 20:00:00,2024-11-28T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,79,720.0,29.7,52.0,35.3,35.0,25.2,53,0.0,1024.0,53,18.8,2.9
2024-11-28 21:00:00,2024-11-28T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,78,638.0,34.1,44.0,40.2,39.9,28.7,37,0.0,1024.5,56,18.1,2.3
2024-11-28 22:00:00,2024-11-28T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,78,578.0,37.5,37.0,45.4,45.2,30.9,5,0.0,1024.8,58,17.6,2.4
2024-11-28 23:00:00,2024-11-28T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,79,578.0,39.1,32.0,47.4,47.1,30.5,13,0.0,1024.6,57,17.3,2.3
2024-11-29 00:00:00,2024-11-28T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,79,600.0,39.8,27.0,47.8,47.6,28.8,92,0.0,1024.5,59,16.6,2.4
2024-11-29 01:00:00,2024-11-28T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,80,602.0,39.6,24.0,48.2,48.0,27.2,94,0.0,1024.1,63,15.8,2.2
2024-11-29 02:00:00,2024-11-28T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,81,542.0,38.3,22.0,46.7,46.4,25.8,88,0.0,1023.4,65,15.5,2.2
2024-11-29 03:00:00,2024-11-28T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,82,462.0,36.1,22.0,44.8,44.6,24.5,59,0.0,1022.5,64,15.6,2.7
2024-11-29 04:00:00,2024-11-28T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,83,450.0,34.4,22.0,43.2,43.0,24.0,10,0.0,1022.3,63,15.4,2.8
2024-11-29 05:00:00,2024-11-28T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,85,590.0,34.4,19.0,41.6,41.3,25.2,0,0.0,1022.4,65,15.1,2.6
2024-11-29 06:00:00,2024-11-28T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,86,796.0,34.9,17.0,41.9,41.7,27.2,9,0.0,1022.9,67,14.6,2.2
2024-11-29 07:00:00,2024-11-29T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,88,903.0,35.8,22.0,46.2,46.1,30.1,2,0.0,1023.6,68,14.9,2.5
2024-11-29 08:00:00,2024-11-29T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,90,806.0,28.3,42.0,40.6,40.5,27.3,0,0.0,1024.1,67,18.0,2.1
2024-11-29 09:00:00,2024-11-29T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,92,610.0,17.9,70.0,20.6,20.5,23.4,3,0.0,1024.6,51,20.4,2.9
2024-11-29 10:00:00,2024-11-29T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,92,456.0,9.9,94.0,14.8,14.8,20.5,0,0.0,1024.1,41,21.9,2.9
2024-11-29 11:00:00,2024-11-29T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,92,403.0,6.5,110.0,14.5,14.4,19.6,0,0.0,1022.9,37,23.0,2.0
2024-11-29 12:00:00,2024-11-29T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,92,393.0,5.4,122.0,15.4,15.4,19.8,0,0.0,1021.5,35,23.8,1.4
